#    L    TT             EE             TE             PP             TP          
  2303   0.107033E+03   0.550754E+01  -0.982072E+01   0.742611E+05   0.322609E+01
  2304   0.107080E+03   0.547149E+01  -0.985034E+01   0.742023E+05   0.319941E+01
  2305   0.107129E+03   0.543520E+01  -0.987811E+01   0.741436E+05   0.317992E+01
  2306   0.107178E+03   0.539866E+01  -0.990395E+01   0.740850E+05   0.316748E+01
  2307   0.107230E+03   0.536189E+01  -0.992785E+01   0.740264E+05   0.316192E+01
  2308   0.107282E+03   0.532492E+01  -0.994983E+01   0.739679E+05   0.316308E+01
  2309   0.107334E+03   0.528773E+01  -0.996987E+01   0.739095E+05   0.317081E+01
  2310   0.107389E+03   0.525036E+01  -0.998805E+01   0.738511E+05   0.318495E+01
  2311   0.107444E+03   0.521280E+01  -0.100043E+02   0.737928E+05   0.320534E+01
  2312   0.107499E+03   0.517507E+01  -0.100186E+02   0.737346E+05   0.323182E+01
  2313   0.107554E+03   0.513719E+01  -0.100309E+02   0.736764E+05   0.326424E+01
  2314   0.107611E+03   0.509917E+01  -0.100415E+02   0.736183E+05   0.330243E+01
  2315   0.107667E+03   0.506100E+01  -0.100500E+02   0.735603E+05   0.334625E+01
  2316   0.107724E+03   0.502272E+01  -0.100567E+02   0.735023E+05   0.339552E+01
  2317   0.107780E+03   0.498433E+01  -0.100614E+02   0.734444E+05   0.345010E+01
  2318   0.107837E+03   0.494584E+01  -0.100642E+02   0.733866E+05   0.350983E+01
  2319   0.107893E+03   0.490726E+01  -0.100652E+02   0.733288E+05   0.357454E+01
  2320   0.107949E+03   0.486861E+01  -0.100643E+02   0.732711E+05   0.364409E+01
  2321   0.108004E+03   0.482988E+01  -0.100614E+02   0.732134E+05   0.371830E+01
  2322   0.108058E+03   0.479111E+01  -0.100567E+02   0.731558E+05   0.379703E+01
  2323   0.108112E+03   0.475230E+01  -0.100502E+02   0.730983E+05   0.388012E+01
  2324   0.108165E+03   0.471347E+01  -0.100418E+02   0.730409E+05   0.396741E+01
  2325   0.108217E+03   0.467461E+01  -0.100316E+02   0.729835E+05   0.405873E+01
  2326   0.108268E+03   0.463577E+01  -0.100195E+02   0.729261E+05   0.415394E+01
  2327   0.108318E+03   0.459693E+01  -0.100056E+02   0.728689E+05   0.425288E+01
  2328   0.108366E+03   0.455813E+01  -0.999000E+01   0.728117E+05   0.435538E+01
  2329   0.108414E+03   0.451936E+01  -0.997260E+01   0.727545E+05   0.446129E+01
  2330   0.108459E+03   0.448065E+01  -0.995342E+01   0.726975E+05   0.457045E+01
  2331   0.108503E+03   0.444199E+01  -0.993253E+01   0.726405E+05   0.468270E+01
  2332   0.108545E+03   0.440340E+01  -0.990985E+01   0.725835E+05   0.479789E+01
  2333   0.108586E+03   0.436489E+01  -0.988547E+01   0.725266E+05   0.491586E+01
  2334   0.108625E+03   0.432647E+01  -0.985937E+01   0.724698E+05   0.503645E+01
  2335   0.108662E+03   0.428816E+01  -0.983157E+01   0.724131E+05   0.515950E+01
  2336   0.108696E+03   0.424995E+01  -0.980213E+01   0.723564E+05   0.528486E+01
  2337   0.108729E+03   0.421188E+01  -0.977106E+01   0.722997E+05   0.541236E+01
  2338   0.108758E+03   0.417393E+01  -0.973828E+01   0.722432E+05   0.554184E+01
  2339   0.108786E+03   0.413613E+01  -0.970394E+01   0.721867E+05   0.567316E+01
  2340   0.108811E+03   0.409849E+01  -0.966804E+01   0.721302E+05   0.580615E+01
  2341   0.108834E+03   0.406101E+01  -0.963050E+01   0.720739E+05   0.594066E+01
  2342   0.108854E+03   0.402372E+01  -0.959141E+01   0.720175E+05   0.607652E+01
  2343   0.108871E+03   0.398661E+01  -0.955082E+01   0.719613E+05   0.621358E+01
  2344   0.108885E+03   0.394970E+01  -0.950875E+01   0.719051E+05   0.635169E+01
  2345   0.108897E+03   0.391300E+01  -0.946512E+01   0.718490E+05   0.649067E+01
  2346   0.108906E+03   0.387652E+01  -0.942008E+01   0.717929E+05   0.663038E+01
  2347   0.108911E+03   0.384026E+01  -0.937355E+01   0.717369E+05   0.677066E+01
  2348   0.108913E+03   0.380423E+01  -0.932561E+01   0.716810E+05   0.691135E+01
  2349   0.108912E+03   0.376845E+01  -0.927626E+01   0.716251E+05   0.705229E+01
  2350   0.108907E+03   0.373292E+01  -0.922557E+01   0.715693E+05   0.719332E+01
  2351   0.108900E+03   0.369766E+01  -0.917346E+01   0.715136E+05   0.733427E+01
  2352   0.108889E+03   0.366266E+01  -0.912010E+01   0.714579E+05   0.747490E+01
  2353   0.108874E+03   0.362795E+01  -0.906539E+01   0.714022E+05   0.761495E+01
  2354   0.108856E+03   0.359354E+01  -0.900950E+01   0.713467E+05   0.775415E+01
  2355   0.108834E+03   0.355942E+01  -0.895227E+01   0.712912E+05   0.789225E+01
  2356   0.108808E+03   0.352561E+01  -0.889385E+01   0.712357E+05   0.802900E+01
  2357   0.108780E+03   0.349212E+01  -0.883431E+01   0.711804E+05   0.816412E+01
  2358   0.108746E+03   0.345897E+01  -0.877359E+01   0.711250E+05   0.829736E+01
  2359   0.108710E+03   0.342614E+01  -0.871175E+01   0.710698E+05   0.842847E+01
  2360   0.108669E+03   0.339365E+01  -0.864872E+01   0.710146E+05   0.855717E+01
  2361   0.108625E+03   0.336151E+01  -0.858472E+01   0.709595E+05   0.868322E+01
  2362   0.108576E+03   0.332972E+01  -0.851961E+01   0.709044E+05   0.880636E+01
  2363   0.108523E+03   0.329830E+01  -0.845354E+01   0.708494E+05   0.892632E+01
  2364   0.108466E+03   0.326724E+01  -0.838642E+01   0.707944E+05   0.904284E+01
  2365   0.108405E+03   0.323655E+01  -0.831841E+01   0.707396E+05   0.915567E+01
  2366   0.108340E+03   0.320626E+01  -0.824943E+01   0.706847E+05   0.926455E+01
  2367   0.108271E+03   0.317634E+01  -0.817956E+01   0.706300E+05   0.936922E+01
  2368   0.108197E+03   0.314682E+01  -0.810880E+01   0.705753E+05   0.946941E+01
  2369   0.108120E+03   0.311770E+01  -0.803730E+01   0.705206E+05   0.956487E+01
  2370   0.108038E+03   0.308900E+01  -0.796490E+01   0.704660E+05   0.965534E+01
  2371   0.107952E+03   0.306070E+01  -0.789176E+01   0.704115E+05   0.974057E+01
  2372   0.107861E+03   0.303283E+01  -0.781787E+01   0.703571E+05   0.982028E+01
  2373   0.107767E+03   0.300538E+01  -0.774332E+01   0.703027E+05   0.989423E+01
  2374   0.107667E+03   0.297836E+01  -0.766810E+01   0.702483E+05   0.996215E+01
  2375   0.107564E+03   0.295177E+01  -0.759220E+01   0.701940E+05   0.100238E+02
  2376   0.107457E+03   0.292562E+01  -0.751572E+01   0.701398E+05   0.100789E+02
  2377   0.107344E+03   0.289992E+01  -0.743863E+01   0.700856E+05   0.101271E+02
  2378   0.107227E+03   0.287467E+01  -0.736100E+01   0.700315E+05   0.101684E+02
  2379   0.107106E+03   0.284987E+01  -0.728286E+01   0.699775E+05   0.102023E+02
  2380   0.106982E+03   0.282552E+01  -0.720424E+01   0.699235E+05   0.102286E+02
  2381   0.106852E+03   0.280164E+01  -0.712517E+01   0.698696E+05   0.102470E+02
  2382   0.106717E+03   0.277822E+01  -0.704568E+01   0.698157E+05   0.102574E+02
  2383   0.106578E+03   0.275526E+01  -0.696580E+01   0.697619E+05   0.102594E+02
  2384   0.106435E+03   0.273278E+01  -0.688555E+01   0.697082E+05   0.102528E+02
  2385   0.106288E+03   0.271078E+01  -0.680498E+01   0.696545E+05   0.102373E+02
  2386   0.106136E+03   0.268924E+01  -0.672411E+01   0.696009E+05   0.102127E+02
  2387   0.105979E+03   0.266819E+01  -0.664298E+01   0.695473E+05   0.101786E+02
  2388   0.105819E+03   0.264762E+01  -0.656163E+01   0.694938E+05   0.101350E+02
  2389   0.105654E+03   0.262754E+01  -0.648009E+01   0.694404E+05   0.100814E+02
  2390   0.105484E+03   0.260795E+01  -0.639838E+01   0.693870E+05   0.100176E+02
  2391   0.105311E+03   0.258884E+01  -0.631655E+01   0.693336E+05   0.994337E+01
  2392   0.105133E+03   0.257023E+01  -0.623463E+01   0.692804E+05   0.985846E+01
  2393   0.104951E+03   0.255211E+01  -0.615265E+01   0.692272E+05   0.976260E+01
  2394   0.104764E+03   0.253449E+01  -0.607062E+01   0.691740E+05   0.965553E+01
  2395   0.104574E+03   0.251737E+01  -0.598860E+01   0.691209E+05   0.953699E+01
  2396   0.104379E+03   0.250074E+01  -0.590660E+01   0.690679E+05   0.940671E+01
  2397   0.104180E+03   0.248461E+01  -0.582466E+01   0.690149E+05   0.926445E+01
  2398   0.103977E+03   0.246898E+01  -0.574280E+01   0.689620E+05   0.910993E+01
  2399   0.103770E+03   0.245385E+01  -0.566105E+01   0.689091E+05   0.894291E+01
  2400   0.103558E+03   0.243922E+01  -0.557945E+01   0.688563E+05   0.876312E+01
  2401   0.103342E+03   0.242508E+01  -0.549803E+01   0.688035E+05   0.857047E+01
  2402   0.103123E+03   0.241144E+01  -0.541681E+01   0.687508E+05   0.836551E+01
  2403   0.102899E+03   0.239830E+01  -0.533583E+01   0.686982E+05   0.814899E+01
  2404   0.102672E+03   0.238565E+01  -0.525511E+01   0.686456E+05   0.792164E+01
  2405   0.102440E+03   0.237352E+01  -0.517469E+01   0.685931E+05   0.768417E+01
  2406   0.102205E+03   0.236187E+01  -0.509458E+01   0.685407E+05   0.743732E+01
  2407   0.101966E+03   0.235072E+01  -0.501483E+01   0.684883E+05   0.718183E+01
  2408   0.101723E+03   0.234005E+01  -0.493546E+01   0.684359E+05   0.691841E+01
  2409   0.101476E+03   0.232988E+01  -0.485648E+01   0.683836E+05   0.664781E+01
  2410   0.101225E+03   0.232021E+01  -0.477794E+01   0.683314E+05   0.637075E+01
  2411   0.100971E+03   0.231102E+01  -0.469985E+01   0.682792E+05   0.608795E+01
  2412   0.100713E+03   0.230231E+01  -0.462224E+01   0.682271E+05   0.580016E+01
  2413   0.100452E+03   0.229410E+01  -0.454514E+01   0.681750E+05   0.550809E+01
  2414   0.100187E+03   0.228636E+01  -0.446858E+01   0.681230E+05   0.521248E+01
  2415   0.999181E+02   0.227910E+01  -0.439258E+01   0.680711E+05   0.491406E+01
  2416   0.996464E+02   0.227231E+01  -0.431717E+01   0.680192E+05   0.461356E+01
  2417   0.993711E+02   0.226601E+01  -0.424238E+01   0.679674E+05   0.431171E+01
  2418   0.990927E+02   0.226017E+01  -0.416822E+01   0.679156E+05   0.400923E+01
  2419   0.988106E+02   0.225480E+01  -0.409473E+01   0.678638E+05   0.370687E+01
  2420   0.985263E+02   0.224989E+01  -0.402193E+01   0.678122E+05   0.340533E+01
  2421   0.982383E+02   0.224545E+01  -0.394984E+01   0.677606E+05   0.310537E+01
  2422   0.979473E+02   0.224146E+01  -0.387848E+01   0.677090E+05   0.280770E+01
  2423   0.976541E+02   0.223792E+01  -0.380788E+01   0.676575E+05   0.251306E+01
  2424   0.973572E+02   0.223483E+01  -0.373805E+01   0.676061E+05   0.222217E+01
  2425   0.970580E+02   0.223219E+01  -0.366903E+01   0.675547E+05   0.193577E+01
  2426   0.967559E+02   0.222999E+01  -0.360082E+01   0.675033E+05   0.165459E+01
  2427   0.964508E+02   0.222822E+01  -0.353345E+01   0.674521E+05   0.137934E+01
  2428   0.961434E+02   0.222688E+01  -0.346695E+01   0.674008E+05   0.111078E+01
  2429   0.958338E+02   0.222598E+01  -0.340132E+01   0.673497E+05   0.849615E+00
  2430   0.955213E+02   0.222548E+01  -0.333659E+01   0.672986E+05   0.596586E+00
  2431   0.952065E+02   0.222541E+01  -0.327278E+01   0.672475E+05   0.352422E+00
  2432   0.948895E+02   0.222575E+01  -0.320991E+01   0.671965E+05   0.117850E+00
  2433   0.945703E+02   0.222650E+01  -0.314800E+01   0.671455E+05  -0.106398E+00
  2434   0.942495E+02   0.222764E+01  -0.308706E+01   0.670946E+05  -0.319594E+00
  2435   0.939258E+02   0.222918E+01  -0.302710E+01   0.670438E+05  -0.521007E+00
  2436   0.936006E+02   0.223112E+01  -0.296816E+01   0.669930E+05  -0.709909E+00
  2437   0.932732E+02   0.223343E+01  -0.291024E+01   0.669423E+05  -0.885568E+00
  2438   0.929442E+02   0.223613E+01  -0.285335E+01   0.668916E+05  -0.104726E+01
  2439   0.926131E+02   0.223919E+01  -0.279752E+01   0.668410E+05  -0.119424E+01
  2440   0.922804E+02   0.224262E+01  -0.274275E+01   0.667904E+05  -0.132580E+01
  2441   0.919462E+02   0.224641E+01  -0.268907E+01   0.667399E+05  -0.144119E+01
  2442   0.916106E+02   0.225056E+01  -0.263648E+01   0.666894E+05  -0.153970E+01
  2443   0.912727E+02   0.225504E+01  -0.258500E+01   0.666390E+05  -0.162058E+01
  2444   0.909341E+02   0.225987E+01  -0.253464E+01   0.665887E+05  -0.168312E+01
  2445   0.905947E+02   0.226505E+01  -0.248541E+01   0.665384E+05  -0.172657E+01
  2446   0.902531E+02   0.227054E+01  -0.243732E+01   0.664881E+05  -0.175022E+01
  2447   0.899115E+02   0.227636E+01  -0.239039E+01   0.664379E+05  -0.175332E+01
  2448   0.895684E+02   0.228249E+01  -0.234463E+01   0.663878E+05  -0.173516E+01
  2449   0.892237E+02   0.228892E+01  -0.230004E+01   0.663377E+05  -0.169500E+01
  2450   0.888791E+02   0.229567E+01  -0.225664E+01   0.662877E+05  -0.163212E+01
  2451   0.885330E+02   0.230270E+01  -0.221443E+01   0.662377E+05  -0.154604E+01
  2452   0.881869E+02   0.231001E+01  -0.217341E+01   0.661878E+05  -0.143737E+01
  2453   0.878392E+02   0.231760E+01  -0.213361E+01   0.661379E+05  -0.130698E+01
  2454   0.874916E+02   0.232547E+01  -0.209504E+01   0.660881E+05  -0.115573E+01
  2455   0.871432E+02   0.233361E+01  -0.205769E+01   0.660383E+05  -0.984498E+00
  2456   0.867948E+02   0.234199E+01  -0.202157E+01   0.659886E+05  -0.794146E+00
  2457   0.864464E+02   0.235063E+01  -0.198668E+01   0.659389E+05  -0.585543E+00
  2458   0.860973E+02   0.235950E+01  -0.195304E+01   0.658893E+05  -0.359555E+00
  2459   0.857474E+02   0.236861E+01  -0.192064E+01   0.658397E+05  -0.117051E+00
  2460   0.853982E+02   0.237795E+01  -0.188950E+01   0.657902E+05   0.141101E+00
  2461   0.850490E+02   0.238751E+01  -0.185961E+01   0.657408E+05   0.414034E+00
  2462   0.846991E+02   0.239727E+01  -0.183098E+01   0.656914E+05   0.700881E+00
  2463   0.843507E+02   0.240724E+01  -0.180361E+01   0.656420E+05   0.100077E+01
  2464   0.840015E+02   0.241741E+01  -0.177750E+01   0.655927E+05   0.131284E+01
  2465   0.836530E+02   0.242776E+01  -0.175265E+01   0.655435E+05   0.163622E+01
  2466   0.833045E+02   0.243830E+01  -0.172906E+01   0.654943E+05   0.197004E+01
  2467   0.829568E+02   0.244900E+01  -0.170674E+01   0.654451E+05   0.231344E+01
  2468   0.826098E+02   0.245988E+01  -0.168568E+01   0.653960E+05   0.266555E+01
  2469   0.822636E+02   0.247090E+01  -0.166588E+01   0.653470E+05   0.302549E+01
  2470   0.819173E+02   0.248208E+01  -0.164735E+01   0.652980E+05   0.339240E+01
  2471   0.815725E+02   0.249339E+01  -0.163007E+01   0.652491E+05   0.376542E+01
  2472   0.812285E+02   0.250484E+01  -0.161404E+01   0.652002E+05   0.414368E+01
  2473   0.808852E+02   0.251642E+01  -0.159927E+01   0.651513E+05   0.452630E+01
  2474   0.805426E+02   0.252810E+01  -0.158575E+01   0.651026E+05   0.491243E+01
  2475   0.802015E+02   0.253990E+01  -0.157349E+01   0.650538E+05   0.530119E+01
  2476   0.798612E+02   0.255180E+01  -0.156246E+01   0.650051E+05   0.569171E+01
  2477   0.795223E+02   0.256380E+01  -0.155267E+01   0.649565E+05   0.608313E+01
  2478   0.791849E+02   0.257587E+01  -0.154411E+01   0.649079E+05   0.647459E+01
  2479   0.788490E+02   0.258803E+01  -0.153677E+01   0.648594E+05   0.686520E+01
  2480   0.785139E+02   0.260025E+01  -0.153065E+01   0.648109E+05   0.725411E+01
  2481   0.781810E+02   0.261254E+01  -0.152573E+01   0.647625E+05   0.764045E+01
  2482   0.778495E+02   0.262488E+01  -0.152203E+01   0.647141E+05   0.802335E+01
  2483   0.775195E+02   0.263728E+01  -0.151951E+01   0.646658E+05   0.840193E+01
  2484   0.771911E+02   0.264971E+01  -0.151818E+01   0.646175E+05   0.877535E+01
  2485   0.768648E+02   0.266217E+01  -0.151803E+01   0.645693E+05   0.914272E+01
  2486   0.765408E+02   0.267466E+01  -0.151905E+01   0.645211E+05   0.950318E+01
  2487   0.762182E+02   0.268716E+01  -0.152123E+01   0.644730E+05   0.985585E+01
  2488   0.758979E+02   0.269968E+01  -0.152456E+01   0.644249E+05   0.101999E+02
  2489   0.755791E+02   0.271219E+01  -0.152903E+01   0.643768E+05   0.105344E+02
  2490   0.752625E+02   0.272469E+01  -0.153463E+01   0.643289E+05   0.108585E+02
  2491   0.749489E+02   0.273719E+01  -0.154136E+01   0.642809E+05   0.111714E+02
  2492   0.746367E+02   0.274966E+01  -0.154919E+01   0.642331E+05   0.114722E+02
  2493   0.743268E+02   0.276210E+01  -0.155812E+01   0.641852E+05   0.117600E+02
  2494   0.740195E+02   0.277451E+01  -0.156812E+01   0.641374E+05   0.120339E+02
  2495   0.737145E+02   0.278688E+01  -0.157920E+01   0.640897E+05   0.122931E+02
  2496   0.734120E+02   0.279919E+01  -0.159134E+01   0.640420E+05   0.125368E+02
  2497   0.731119E+02   0.281145E+01  -0.160452E+01   0.639944E+05   0.127639E+02
  2498   0.728145E+02   0.282365E+01  -0.161874E+01   0.639468E+05   0.129738E+02
  2499   0.725196E+02   0.283577E+01  -0.163397E+01   0.638993E+05   0.131654E+02
  2500   0.722274E+02   0.284781E+01  -0.165020E+01   0.638518E+05   0.133380E+02
  2501   0.719378E+02   0.285977E+01  -0.166743E+01   0.638043E+05   0.134909E+02
  2502   0.716510E+02   0.287162E+01  -0.168562E+01   0.637570E+05   0.136245E+02
  2503   0.713670E+02   0.288338E+01  -0.170479E+01   0.637096E+05   0.137393E+02
  2504   0.710857E+02   0.289503E+01  -0.172489E+01   0.636623E+05   0.138358E+02
  2505   0.708074E+02   0.290657E+01  -0.174592E+01   0.636151E+05   0.139148E+02
  2506   0.705319E+02   0.291798E+01  -0.176787E+01   0.635679E+05   0.139767E+02
  2507   0.702595E+02   0.292927E+01  -0.179071E+01   0.635208E+05   0.140221E+02
  2508   0.699900E+02   0.294043E+01  -0.181443E+01   0.634737E+05   0.140516E+02
  2509   0.697235E+02   0.295146E+01  -0.183901E+01   0.634266E+05   0.140657E+02
  2510   0.694601E+02   0.296233E+01  -0.186443E+01   0.633796E+05   0.140651E+02
  2511   0.691998E+02   0.297306E+01  -0.189069E+01   0.633327E+05   0.140503E+02
  2512   0.689427E+02   0.298363E+01  -0.191774E+01   0.632858E+05   0.140219E+02
  2513   0.686887E+02   0.299404E+01  -0.194559E+01   0.632389E+05   0.139805E+02
  2514   0.684379E+02   0.300428E+01  -0.197422E+01   0.631921E+05   0.139266E+02
  2515   0.681905E+02   0.301435E+01  -0.200360E+01   0.631453E+05   0.138608E+02
  2516   0.679462E+02   0.302424E+01  -0.203371E+01   0.630986E+05   0.137837E+02
  2517   0.677051E+02   0.303394E+01  -0.206454E+01   0.630520E+05   0.136958E+02
  2518   0.674674E+02   0.304345E+01  -0.209608E+01   0.630053E+05   0.135978E+02
  2519   0.672330E+02   0.305278E+01  -0.212829E+01   0.629588E+05   0.134902E+02
  2520   0.670019E+02   0.306189E+01  -0.216116E+01   0.629123E+05   0.133735E+02
  2521   0.667742E+02   0.307081E+01  -0.219467E+01   0.628658E+05   0.132485E+02
  2522   0.665499E+02   0.307951E+01  -0.222880E+01   0.628194E+05   0.131155E+02
  2523   0.663289E+02   0.308801E+01  -0.226353E+01   0.627730E+05   0.129752E+02
  2524   0.661114E+02   0.309629E+01  -0.229884E+01   0.627267E+05   0.128283E+02
  2525   0.658973E+02   0.310434E+01  -0.233471E+01   0.626804E+05   0.126751E+02
  2526   0.656867E+02   0.311217E+01  -0.237112E+01   0.626342E+05   0.125164E+02
  2527   0.654795E+02   0.311977E+01  -0.240804E+01   0.625880E+05   0.123527E+02
  2528   0.652758E+02   0.312713E+01  -0.244546E+01   0.625418E+05   0.121845E+02
  2529   0.650756E+02   0.313426E+01  -0.248335E+01   0.624957E+05   0.120125E+02
  2530   0.648789E+02   0.314114E+01  -0.252171E+01   0.624497E+05   0.118372E+02
  2531   0.646856E+02   0.314779E+01  -0.256049E+01   0.624037E+05   0.116593E+02
  2532   0.644959E+02   0.315418E+01  -0.259969E+01   0.623578E+05   0.114791E+02
  2533   0.643096E+02   0.316032E+01  -0.263927E+01   0.623119E+05   0.112974E+02
  2534   0.641269E+02   0.316620E+01  -0.267923E+01   0.622660E+05   0.111148E+02
  2535   0.639476E+02   0.317182E+01  -0.271954E+01   0.622202E+05   0.109317E+02
  2536   0.637718E+02   0.317718E+01  -0.276017E+01   0.621744E+05   0.107488E+02
  2537   0.635996E+02   0.318227E+01  -0.280111E+01   0.621287E+05   0.105666E+02
  2538   0.634308E+02   0.318709E+01  -0.284234E+01   0.620831E+05   0.103857E+02
  2539   0.632655E+02   0.319164E+01  -0.288383E+01   0.620374E+05   0.102067E+02
  2540   0.631036E+02   0.319590E+01  -0.292557E+01   0.619919E+05   0.100302E+02
