#    L    TT             EE             BB             TE          
   396   0.176738E+04   0.215952E+02   0.432934E-01   0.725033E+01
   397   0.176153E+04   0.215881E+02   0.434282E-01   0.533671E+01
   398   0.175611E+04   0.215770E+02   0.435638E-01   0.343062E+01
   399   0.175111E+04   0.215620E+02   0.437001E-01   0.153283E+01
   400   0.174652E+04   0.215430E+02   0.438370E-01  -0.355894E+00
   401   0.174235E+04   0.215201E+02   0.439748E-01  -0.223481E+01
   402   0.173859E+04   0.214932E+02   0.441133E-01  -0.410316E+01
   403   0.173523E+04   0.214625E+02   0.442525E-01  -0.596019E+01
   404   0.173229E+04   0.214278E+02   0.443925E-01  -0.780513E+01
   405   0.172974E+04   0.213892E+02   0.445334E-01  -0.963723E+01
   406   0.172759E+04   0.213469E+02   0.446750E-01  -0.114558E+02
   407   0.172583E+04   0.213006E+02   0.448175E-01  -0.132600E+02
   408   0.172446E+04   0.212505E+02   0.449608E-01  -0.150491E+02
   409   0.172346E+04   0.211966E+02   0.451050E-01  -0.168224E+02
   410   0.172285E+04   0.211390E+02   0.452500E-01  -0.185791E+02
   411   0.172259E+04   0.210775E+02   0.453960E-01  -0.203186E+02
   412   0.172271E+04   0.210124E+02   0.455428E-01  -0.220401E+02
   413   0.172319E+04   0.209436E+02   0.456905E-01  -0.237433E+02
   414   0.172402E+04   0.208712E+02   0.458391E-01  -0.254273E+02
   415   0.172520E+04   0.207952E+02   0.459887E-01  -0.270916E+02
   416   0.172674E+04   0.207155E+02   0.461392E-01  -0.287355E+02
   417   0.172861E+04   0.206324E+02   0.462907E-01  -0.303584E+02
   418   0.173082E+04   0.205459E+02   0.464431E-01  -0.319597E+02
   419   0.173337E+04   0.204558E+02   0.465964E-01  -0.335386E+02
   420   0.173624E+04   0.203623E+02   0.467508E-01  -0.350947E+02
   421   0.173944E+04   0.202655E+02   0.469061E-01  -0.366271E+02
   422   0.174294E+04   0.201652E+02   0.470625E-01  -0.381354E+02
   423   0.174677E+04   0.200616E+02   0.472198E-01  -0.396187E+02
   424   0.175090E+04   0.199547E+02   0.473781E-01  -0.410767E+02
   425   0.175533E+04   0.198446E+02   0.475375E-01  -0.425087E+02
   426   0.176006E+04   0.197313E+02   0.476978E-01  -0.439143E+02
   427   0.176507E+04   0.196149E+02   0.478592E-01  -0.452933E+02
   428   0.177036E+04   0.194956E+02   0.480216E-01  -0.466450E+02
   429   0.177591E+04   0.193734E+02   0.481850E-01  -0.479691E+02
   430   0.178173E+04   0.192483E+02   0.483494E-01  -0.492652E+02
   431   0.178780E+04   0.191205E+02   0.485149E-01  -0.505328E+02
   432   0.179412E+04   0.189900E+02   0.486814E-01  -0.517716E+02
   433   0.180070E+04   0.188569E+02   0.488489E-01  -0.529811E+02
   434   0.180751E+04   0.187212E+02   0.490175E-01  -0.541608E+02
   435   0.181455E+04   0.185830E+02   0.491870E-01  -0.553103E+02
   436   0.182183E+04   0.184424E+02   0.493576E-01  -0.564291E+02
   437   0.182933E+04   0.182993E+02   0.495292E-01  -0.575170E+02
   438   0.183704E+04   0.181539E+02   0.497018E-01  -0.585733E+02
   439   0.184498E+04   0.180062E+02   0.498755E-01  -0.595978E+02
   440   0.185311E+04   0.178564E+02   0.500501E-01  -0.605902E+02
   441   0.186144E+04   0.177044E+02   0.502257E-01  -0.615502E+02
   442   0.186995E+04   0.175504E+02   0.504023E-01  -0.624774E+02
   443   0.187864E+04   0.173945E+02   0.505799E-01  -0.633715E+02
   444   0.188750E+04   0.172367E+02   0.507584E-01  -0.642322E+02
   445   0.189651E+04   0.170771E+02   0.509380E-01  -0.650593E+02
   446   0.190567E+04   0.169159E+02   0.511184E-01  -0.658525E+02
   447   0.191498E+04   0.167531E+02   0.512998E-01  -0.666118E+02
   448   0.192444E+04   0.165888E+02   0.514821E-01  -0.673370E+02
   449   0.193403E+04   0.164231E+02   0.516654E-01  -0.680279E+02
   450   0.194375E+04   0.162559E+02   0.518495E-01  -0.686846E+02
   451   0.195361E+04   0.160876E+02   0.520346E-01  -0.693068E+02
   452   0.196359E+04   0.159182E+02   0.522205E-01  -0.698944E+02
   453   0.197367E+04   0.157476E+02   0.524073E-01  -0.704472E+02
   454   0.198387E+04   0.155762E+02   0.525949E-01  -0.709651E+02
   455   0.199416E+04   0.154038E+02   0.527834E-01  -0.714478E+02
   456   0.200453E+04   0.152306E+02   0.529726E-01  -0.718952E+02
   457   0.201498E+04   0.150567E+02   0.531627E-01  -0.723072E+02
   458   0.202550E+04   0.148822E+02   0.533536E-01  -0.726834E+02
   459   0.203606E+04   0.147071E+02   0.535452E-01  -0.730239E+02
   460   0.204668E+04   0.145316E+02   0.537375E-01  -0.733289E+02
   461   0.205735E+04   0.143557E+02   0.539306E-01  -0.735976E+02
   462   0.206806E+04   0.141797E+02   0.541245E-01  -0.738321E+02
   463   0.207881E+04   0.140036E+02   0.543190E-01  -0.740312E+02
   464   0.208960E+04   0.138274E+02   0.545142E-01  -0.741954E+02
   465   0.210041E+04   0.136514E+02   0.547100E-01  -0.743249E+02
   466   0.211126E+04   0.134756E+02   0.549065E-01  -0.744203E+02
   467   0.212212E+04   0.133002E+02   0.551036E-01  -0.744809E+02
   468   0.213300E+04   0.131251E+02   0.553013E-01  -0.745076E+02
   469   0.214388E+04   0.129506E+02   0.554995E-01  -0.745002E+02
   470   0.215474E+04   0.127766E+02   0.556984E-01  -0.744588E+02
   471   0.216559E+04   0.126034E+02   0.558977E-01  -0.743827E+02
   472   0.217641E+04   0.124310E+02   0.560976E-01  -0.742733E+02
   473   0.218719E+04   0.122594E+02   0.562980E-01  -0.741292E+02
   474   0.219794E+04   0.120888E+02   0.564988E-01  -0.739526E+02
   475   0.220864E+04   0.119193E+02   0.567001E-01  -0.737421E+02
   476   0.221929E+04   0.117511E+02   0.569018E-01  -0.734983E+02
   477   0.222989E+04   0.115841E+02   0.571040E-01  -0.732220E+02
   478   0.224043E+04   0.114185E+02   0.573065E-01  -0.729132E+02
   479   0.225092E+04   0.112544E+02   0.575094E-01  -0.725730E+02
   480   0.226133E+04   0.110919E+02   0.577126E-01  -0.722008E+02
   481   0.227169E+04   0.109311E+02   0.579162E-01  -0.717973E+02
   482   0.228195E+04   0.107721E+02   0.581200E-01  -0.713628E+02
   483   0.229214E+04   0.106150E+02   0.583241E-01  -0.708977E+02
   484   0.230223E+04   0.104599E+02   0.585285E-01  -0.704024E+02
   485   0.231220E+04   0.103069E+02   0.587331E-01  -0.698771E+02
   486   0.232208E+04   0.101560E+02   0.589378E-01  -0.693223E+02
   487   0.233183E+04   0.100073E+02   0.591428E-01  -0.687383E+02
   488   0.234146E+04   0.986115E+01   0.593479E-01  -0.681257E+02
   489   0.235098E+04   0.971733E+01   0.595531E-01  -0.674848E+02
   490   0.236036E+04   0.957609E+01   0.597585E-01  -0.668163E+02
   491   0.236961E+04   0.943751E+01   0.599639E-01  -0.661206E+02
   492   0.237873E+04   0.930159E+01   0.601693E-01  -0.653982E+02
   493   0.238771E+04   0.916847E+01   0.603748E-01  -0.646496E+02
   494   0.239656E+04   0.903830E+01   0.605803E-01  -0.638752E+02
   495   0.240526E+04   0.891115E+01   0.607857E-01  -0.630758E+02
   496   0.241381E+04   0.878700E+01   0.609911E-01  -0.622517E+02
   497   0.242220E+04   0.866602E+01   0.611964E-01  -0.614034E+02
   498   0.243043E+04   0.854827E+01   0.614016E-01  -0.605316E+02
   499   0.243850E+04   0.843382E+01   0.616066E-01  -0.596368E+02
   500   0.244638E+04   0.832281E+01   0.618115E-01  -0.587194E+02
   501   0.245409E+04   0.821524E+01   0.620162E-01  -0.577801E+02
   502   0.246161E+04   0.811127E+01   0.622206E-01  -0.568196E+02
   503   0.246895E+04   0.801088E+01   0.624249E-01  -0.558383E+02
   504   0.247609E+04   0.791429E+01   0.626288E-01  -0.548371E+02
   505   0.248305E+04   0.782142E+01   0.628324E-01  -0.538166E+02
   506   0.248982E+04   0.773243E+01   0.630357E-01  -0.527775E+02
   507   0.249639E+04   0.764739E+01   0.632386E-01  -0.517205E+02
   508   0.250277E+04   0.756638E+01   0.634411E-01  -0.506462E+02
   509   0.250895E+04   0.748946E+01   0.636431E-01  -0.495553E+02
   510   0.251493E+04   0.741668E+01   0.638447E-01  -0.484487E+02
   511   0.252071E+04   0.734810E+01   0.640459E-01  -0.473267E+02
   512   0.252629E+04   0.728378E+01   0.642465E-01  -0.461902E+02
   513   0.253166E+04   0.722380E+01   0.644466E-01  -0.450399E+02
   514   0.253682E+04   0.716819E+01   0.646460E-01  -0.438764E+02
   515   0.254177E+04   0.711702E+01   0.648449E-01  -0.427004E+02
   516   0.254651E+04   0.707035E+01   0.650432E-01  -0.415127E+02
   517   0.255104E+04   0.702822E+01   0.652407E-01  -0.403139E+02
   518   0.255534E+04   0.699069E+01   0.654376E-01  -0.391048E+02
   519   0.255942E+04   0.695780E+01   0.656338E-01  -0.378861E+02
   520   0.256327E+04   0.692961E+01   0.658292E-01  -0.366585E+02
   521   0.256690E+04   0.690616E+01   0.660238E-01  -0.354227E+02
   522   0.257029E+04   0.688751E+01   0.662177E-01  -0.341795E+02
   523   0.257345E+04   0.687368E+01   0.664107E-01  -0.329295E+02
   524   0.257638E+04   0.686472E+01   0.666028E-01  -0.316735E+02
   525   0.257908E+04   0.686064E+01   0.667940E-01  -0.304122E+02
   526   0.258155E+04   0.686148E+01   0.669843E-01  -0.291464E+02
   527   0.258379E+04   0.686728E+01   0.671737E-01  -0.278766E+02
   528   0.258580E+04   0.687806E+01   0.673621E-01  -0.266039E+02
   529   0.258758E+04   0.689385E+01   0.675495E-01  -0.253286E+02
   530   0.258913E+04   0.691467E+01   0.677359E-01  -0.240517E+02
   531   0.259045E+04   0.694054E+01   0.679213E-01  -0.227740E+02
   532   0.259155E+04   0.697148E+01   0.681055E-01  -0.214963E+02
   533   0.259242E+04   0.700750E+01   0.682887E-01  -0.202192E+02
   534   0.259305E+04   0.704862E+01   0.684708E-01  -0.189437E+02
   535   0.259345E+04   0.709488E+01   0.686517E-01  -0.176703E+02
   536   0.259362E+04   0.714627E+01   0.688315E-01  -0.164001E+02
   537   0.259357E+04   0.720280E+01   0.690101E-01  -0.151337E+02
   538   0.259329E+04   0.726448E+01   0.691875E-01  -0.138717E+02
   539   0.259278E+04   0.733130E+01   0.693637E-01  -0.126150E+02
   540   0.259204E+04   0.740328E+01   0.695386E-01  -0.113643E+02
   541   0.259108E+04   0.748041E+01   0.697123E-01  -0.101202E+02
   542   0.258990E+04   0.756269E+01   0.698847E-01  -0.888357E+01
   543   0.258850E+04   0.765012E+01   0.700558E-01  -0.765506E+01
   544   0.258687E+04   0.774270E+01   0.702256E-01  -0.643537E+01
   545   0.258504E+04   0.784040E+01   0.703941E-01  -0.522517E+01
   546   0.258298E+04   0.794321E+01   0.705612E-01  -0.402512E+01
   547   0.258070E+04   0.805111E+01   0.707270E-01  -0.283589E+01
   548   0.257821E+04   0.816402E+01   0.708914E-01  -0.165814E+01
   549   0.257551E+04   0.828210E+01   0.710544E-01  -0.492548E+00
   550   0.257259E+04   0.840511E+01   0.712161E-01   0.660220E+00
   551   0.256948E+04   0.853320E+01   0.713763E-01   0.179947E+01
   552   0.256614E+04   0.866622E+01   0.715351E-01   0.292452E+01
   553   0.256261E+04   0.880417E+01   0.716925E-01   0.403468E+01
   554   0.255889E+04   0.894706E+01   0.718484E-01   0.512926E+01
   555   0.255497E+04   0.909479E+01   0.720029E-01   0.620757E+01
   556   0.255084E+04   0.924738E+01   0.721559E-01   0.726892E+01
   557   0.254654E+04   0.940475E+01   0.723075E-01   0.831269E+01
   558   0.254205E+04   0.956689E+01   0.724576E-01   0.933815E+01
   559   0.253737E+04   0.973374E+01   0.726062E-01   0.103448E+02
   560   0.253250E+04   0.990528E+01   0.727533E-01   0.113321E+02
   561   0.252747E+04   0.100814E+02   0.728989E-01   0.122992E+02
   562   0.252225E+04   0.102621E+02   0.730430E-01   0.132459E+02
   563   0.251686E+04   0.104473E+02   0.731856E-01   0.141713E+02
   564   0.251131E+04   0.106370E+02   0.733266E-01   0.150749E+02
   565   0.250558E+04   0.108311E+02   0.734662E-01   0.159563E+02
   566   0.249968E+04   0.110295E+02   0.736042E-01   0.168150E+02
   567   0.249363E+04   0.112322E+02   0.737407E-01   0.176502E+02
   568   0.248742E+04   0.114391E+02   0.738757E-01   0.184616E+02
   569   0.248105E+04   0.116502E+02   0.740091E-01   0.192488E+02
   570   0.247452E+04   0.118653E+02   0.741410E-01   0.200111E+02
   571   0.246785E+04   0.120844E+02   0.742713E-01   0.207481E+02
   572   0.246103E+04   0.123075E+02   0.744001E-01   0.214595E+02
   573   0.245408E+04   0.125344E+02   0.745274E-01   0.221447E+02
   574   0.244698E+04   0.127651E+02   0.746531E-01   0.228034E+02
   575   0.243976E+04   0.129995E+02   0.747773E-01   0.234353E+02
   576   0.243241E+04   0.132376E+02   0.748999E-01   0.240400E+02
   577   0.242494E+04   0.134791E+02   0.750210E-01   0.246171E+02
   578   0.241736E+04   0.137241E+02   0.751406E-01   0.251661E+02
   579   0.240966E+04   0.139726E+02   0.752586E-01   0.256868E+02
   580   0.240186E+04   0.142243E+02   0.753750E-01   0.261789E+02
   581   0.239396E+04   0.144792E+02   0.754900E-01   0.266419E+02
   582   0.238596E+04   0.147371E+02   0.756034E-01   0.270755E+02
   583   0.237787E+04   0.149981E+02   0.757153E-01   0.274793E+02
   584   0.236969E+04   0.152621E+02   0.758257E-01   0.278530E+02
   585   0.236143E+04   0.155288E+02   0.759345E-01   0.281964E+02
   586   0.235308E+04   0.157983E+02   0.760418E-01   0.285089E+02
   587   0.234466E+04   0.160704E+02   0.761477E-01   0.287907E+02
   588   0.233618E+04   0.163450E+02   0.762520E-01   0.290412E+02
   589   0.232762E+04   0.166221E+02   0.763549E-01   0.292604E+02
   590   0.231900E+04   0.169015E+02   0.764563E-01   0.294480E+02
   591   0.231034E+04   0.171831E+02   0.765562E-01   0.296039E+02
   592   0.230161E+04   0.174668E+02   0.766546E-01   0.297277E+02
   593   0.229284E+04   0.177525E+02   0.767516E-01   0.298193E+02
   594   0.228403E+04   0.180402E+02   0.768472E-01   0.298786E+02
   595   0.227518E+04   0.183296E+02   0.769413E-01   0.299056E+02
   596   0.226629E+04   0.186207E+02   0.770340E-01   0.299000E+02
   597   0.225738E+04   0.189134E+02   0.771253E-01   0.298617E+02
   598   0.224844E+04   0.192074E+02   0.772152E-01   0.297907E+02
   599   0.223948E+04   0.195029E+02   0.773038E-01   0.296867E+02
   600   0.223050E+04   0.197996E+02   0.773910E-01   0.295499E+02
   601   0.222152E+04   0.200974E+02   0.774768E-01   0.293802E+02
   602   0.221251E+04   0.203962E+02   0.775613E-01   0.291777E+02
   603   0.220352E+04   0.206959E+02   0.776445E-01   0.289422E+02
   604   0.219453E+04   0.209963E+02   0.777264E-01   0.286740E+02
   605   0.218553E+04   0.212974E+02   0.778071E-01   0.283729E+02
   606   0.217656E+04   0.215990E+02   0.778865E-01   0.280391E+02
   607   0.216759E+04   0.219011E+02   0.779647E-01   0.276725E+02
   608   0.215865E+04   0.222035E+02   0.780416E-01   0.272733E+02
   609   0.214974E+04   0.225060E+02   0.781174E-01   0.268416E+02
   610   0.214084E+04   0.228086E+02   0.781920E-01   0.263774E+02
   611   0.213200E+04   0.231110E+02   0.782654E-01   0.258809E+02
   612   0.212318E+04   0.234133E+02   0.783377E-01   0.253521E+02
   613   0.211440E+04   0.237152E+02   0.784089E-01   0.247911E+02
   614   0.210568E+04   0.240167E+02   0.784791E-01   0.241983E+02
   615   0.209700E+04   0.243176E+02   0.785482E-01   0.235738E+02
   616   0.208838E+04   0.246178E+02   0.786163E-01   0.229180E+02
   617   0.207983E+04   0.249173E+02   0.786833E-01   0.222310E+02
   618   0.207134E+04   0.252160E+02   0.787494E-01   0.215133E+02
   619   0.206292E+04   0.255136E+02   0.788146E-01   0.207651E+02
   620   0.205457E+04   0.258101E+02   0.788788E-01   0.199867E+02
   621   0.204631E+04   0.261055E+02   0.789421E-01   0.191782E+02
   622   0.203813E+04   0.263995E+02   0.790046E-01   0.183401E+02
   623   0.203003E+04   0.266920E+02   0.790662E-01   0.174727E+02
   624   0.202203E+04   0.269830E+02   0.791270E-01   0.165762E+02
   625   0.201412E+04   0.272723E+02   0.791870E-01   0.156509E+02
   626   0.200631E+04   0.275598E+02   0.792463E-01   0.146972E+02
   627   0.199860E+04   0.278453E+02   0.793048E-01   0.137152E+02
   628   0.199100E+04   0.281287E+02   0.793627E-01   0.127054E+02
   629   0.198350E+04   0.284100E+02   0.794198E-01   0.116683E+02
   630   0.197612E+04   0.286890E+02   0.794764E-01   0.106042E+02
   631   0.196886E+04   0.289655E+02   0.795323E-01   0.951350E+01
   632   0.196171E+04   0.292396E+02   0.795876E-01   0.839675E+01
   633   0.195469E+04   0.295110E+02   0.796424E-01   0.725421E+01
   634   0.194779E+04   0.297796E+02   0.796966E-01   0.608640E+01
   635   0.194102E+04   0.300455E+02   0.797504E-01   0.489380E+01
   636   0.193439E+04   0.303083E+02   0.798037E-01   0.367687E+01
   637   0.192790E+04   0.305681E+02   0.798566E-01   0.243612E+01
   638   0.192154E+04   0.308248E+02   0.799090E-01   0.117204E+01
   639   0.191532E+04   0.310782E+02   0.799611E-01  -0.114873E+00
   640   0.190925E+04   0.313281E+02   0.800128E-01  -0.142413E+01
   641   0.190333E+04   0.315747E+02   0.800642E-01  -0.275523E+01
   642   0.189755E+04   0.318176E+02   0.801153E-01  -0.410759E+01
   643   0.189194E+04   0.320569E+02   0.801661E-01  -0.548065E+01
   644   0.188647E+04   0.322924E+02   0.802167E-01  -0.687381E+01
   645   0.188116E+04   0.325239E+02   0.802671E-01  -0.828650E+01
   646   0.187602E+04   0.327515E+02   0.803173E-01  -0.971816E+01
   647   0.187104E+04   0.329749E+02   0.803674E-01  -0.111681E+02
   648   0.186622E+04   0.331940E+02   0.804173E-01  -0.126360E+02
   649   0.186156E+04   0.334089E+02   0.804672E-01  -0.141209E+02
   650   0.185708E+04   0.336193E+02   0.805169E-01  -0.156224E+02
   651   0.185277E+04   0.338254E+02   0.805667E-01  -0.171397E+02
   652   0.184862E+04   0.340270E+02   0.806164E-01  -0.186722E+02
   653   0.184466E+04   0.342241E+02   0.806661E-01  -0.202194E+02
   654   0.184087E+04   0.344165E+02   0.807159E-01  -0.217805E+02
   655   0.183726E+04   0.346042E+02   0.807657E-01  -0.233549E+02
   656   0.183383E+04   0.347873E+02   0.808156E-01  -0.249419E+02
   657   0.183058E+04   0.349655E+02   0.808657E-01  -0.265410E+02
   658   0.182752E+04   0.351389E+02   0.809158E-01  -0.281512E+02
   659   0.182464E+04   0.353072E+02   0.809662E-01  -0.297720E+02
   660   0.182195E+04   0.354705E+02   0.810168E-01  -0.314027E+02
   661   0.181944E+04   0.356287E+02   0.810675E-01  -0.330426E+02
   662   0.181712E+04   0.357816E+02   0.811186E-01  -0.346910E+02
   663   0.181498E+04   0.359293E+02   0.811698E-01  -0.363472E+02
   664   0.181304E+04   0.360716E+02   0.812214E-01  -0.380104E+02
   665   0.181129E+04   0.362086E+02   0.812734E-01  -0.396799E+02
   666   0.180972E+04   0.363402E+02   0.813256E-01  -0.413552E+02
   667   0.180835E+04   0.364663E+02   0.813783E-01  -0.430353E+02
   668   0.180717E+04   0.365869E+02   0.814313E-01  -0.447197E+02
   669   0.180617E+04   0.367018E+02   0.814848E-01  -0.464075E+02
   670   0.180537E+04   0.368112E+02   0.815387E-01  -0.480981E+02
   671   0.180477E+04   0.369149E+02   0.815930E-01  -0.497908E+02
   672   0.180435E+04   0.370129E+02   0.816479E-01  -0.514849E+02
   673   0.180413E+04   0.371052E+02   0.817033E-01  -0.531796E+02
   674   0.180409E+04   0.371917E+02   0.817592E-01  -0.548742E+02
   675   0.180425E+04   0.372724E+02   0.818157E-01  -0.565680E+02
   676   0.180461E+04   0.373472E+02   0.818728E-01  -0.582602E+02
   677   0.180515E+04   0.374163E+02   0.819305E-01  -0.599502E+02
   678   0.180588E+04   0.374794E+02   0.819888E-01  -0.616371E+02
   679   0.180680E+04   0.375365E+02   0.820478E-01  -0.633202E+02
   680   0.180791E+04   0.375876E+02   0.821074E-01  -0.649987E+02
   681   0.180921E+04   0.376327E+02   0.821678E-01  -0.666717E+02
   682   0.181068E+04   0.376717E+02   0.822289E-01  -0.683387E+02
   683   0.181235E+04   0.377046E+02   0.822907E-01  -0.699987E+02
   684   0.181421E+04   0.377314E+02   0.823532E-01  -0.716512E+02
   685   0.181624E+04   0.377521E+02   0.824165E-01  -0.732955E+02
   686   0.181845E+04   0.377668E+02   0.824807E-01  -0.749305E+02
   687   0.182085E+04   0.377756E+02   0.825456E-01  -0.765565E+02
   688   0.182343E+04   0.377782E+02   0.826114E-01  -0.781726E+02
   689   0.182619E+04   0.377750E+02   0.826780E-01  -0.797775E+02
   690   0.182912E+04   0.377659E+02   0.827455E-01  -0.813704E+02
   691   0.183223E+04   0.377508E+02   0.828139E-01  -0.829515E+02
   692   0.183551E+04   0.377298E+02   0.828832E-01  -0.845199E+02
   693   0.183897E+04   0.377028E+02   0.829534E-01  -0.860751E+02
   694   0.184260E+04   0.376701E+02   0.830245E-01  -0.876155E+02
   695   0.184639E+04   0.376314E+02   0.830966E-01  -0.891412E+02
   696   0.185035E+04   0.375867E+02   0.831696E-01  -0.906508E+02
   697   0.185447E+04   0.375363E+02   0.832436E-01  -0.921442E+02
   698   0.185875E+04   0.374800E+02   0.833186E-01  -0.936201E+02
   699   0.186320E+04   0.374178E+02   0.833945E-01  -0.950785E+02
   700   0.186779E+04   0.373499E+02   0.834715E-01  -0.965187E+02
   701   0.187254E+04   0.372763E+02   0.835495E-01  -0.979400E+02
   702   0.187744E+04   0.371968E+02   0.836285E-01  -0.993417E+02
   703   0.188249E+04   0.371118E+02   0.837086E-01  -0.100724E+03
   704   0.188769E+04   0.370211E+02   0.837897E-01  -0.102084E+03
   705   0.189302E+04   0.369249E+02   0.838718E-01  -0.103424E+03
   706   0.189850E+04   0.368232E+02   0.839550E-01  -0.104741E+03
   707   0.190411E+04   0.367161E+02   0.840392E-01  -0.106035E+03
   708   0.190986E+04   0.366034E+02   0.841245E-01  -0.107308E+03
   709   0.191574E+04   0.364856E+02   0.842109E-01  -0.108555E+03
   710   0.192174E+04   0.363624E+02   0.842984E-01  -0.109779E+03
   711   0.192787E+04   0.362340E+02   0.843869E-01  -0.110979E+03
   712   0.193413E+04   0.361004E+02   0.844765E-01  -0.112153E+03
   713   0.194050E+04   0.359617E+02   0.845671E-01  -0.113301E+03
   714   0.194698E+04   0.358180E+02   0.846589E-01  -0.114422E+03
   715   0.195359E+04   0.356693E+02   0.847517E-01  -0.115517E+03
   716   0.196029E+04   0.355156E+02   0.848456E-01  -0.116585E+03
   717   0.196709E+04   0.353569E+02   0.849405E-01  -0.117624E+03
   718   0.197400E+04   0.351934E+02   0.850365E-01  -0.118635E+03
   719   0.198100E+04   0.350251E+02   0.851336E-01  -0.119616E+03
   720   0.198810E+04   0.348522E+02   0.852318E-01  -0.120569E+03
   721   0.199528E+04   0.346747E+02   0.853310E-01  -0.121492E+03
   722   0.200255E+04   0.344928E+02   0.854312E-01  -0.122385E+03
   723   0.200991E+04   0.343065E+02   0.855325E-01  -0.123248E+03
   724   0.201735E+04   0.341161E+02   0.856348E-01  -0.124080E+03
   725   0.202487E+04   0.339215E+02   0.857381E-01  -0.124881E+03
   726   0.203247E+04   0.337229E+02   0.858425E-01  -0.125652E+03
   727   0.204014E+04   0.335203E+02   0.859479E-01  -0.126390E+03
   728   0.204788E+04   0.333138E+02   0.860542E-01  -0.127098E+03
   729   0.205568E+04   0.331037E+02   0.861616E-01  -0.127772E+03
   730   0.206354E+04   0.328897E+02   0.862699E-01  -0.128414E+03
   731   0.207146E+04   0.326722E+02   0.863792E-01  -0.129024E+03
   732   0.207943E+04   0.324511E+02   0.864895E-01  -0.129600E+03
   733   0.208745E+04   0.322267E+02   0.866007E-01  -0.130142E+03
   734   0.209551E+04   0.319988E+02   0.867128E-01  -0.130650E+03
   735   0.210361E+04   0.317678E+02   0.868259E-01  -0.131125E+03
   736   0.211175E+04   0.315338E+02   0.869398E-01  -0.131565E+03
   737   0.211992E+04   0.312967E+02   0.870547E-01  -0.131970E+03
   738   0.212812E+04   0.310567E+02   0.871704E-01  -0.132341E+03
   739   0.213634E+04   0.308140E+02   0.872870E-01  -0.132676E+03
   740   0.214458E+04   0.305686E+02   0.874044E-01  -0.132976E+03
   741   0.215283E+04   0.303208E+02   0.875226E-01  -0.133241E+03
   742   0.216109E+04   0.300705E+02   0.876417E-01  -0.133471E+03
   743   0.216936E+04   0.298179E+02   0.877615E-01  -0.133665E+03
   744   0.217762E+04   0.295632E+02   0.878822E-01  -0.133823E+03
   745   0.218589E+04   0.293065E+02   0.880036E-01  -0.133945E+03
   746   0.219414E+04   0.290479E+02   0.881257E-01  -0.134033E+03
   747   0.220238E+04   0.287875E+02   0.882486E-01  -0.134083E+03
   748   0.221060E+04   0.285254E+02   0.883721E-01  -0.134098E+03
   749   0.221881E+04   0.282617E+02   0.884964E-01  -0.134077E+03
   750   0.222699E+04   0.279966E+02   0.886213E-01  -0.134021E+03
   751   0.223514E+04   0.277301E+02   0.887469E-01  -0.133928E+03
   752   0.224324E+04   0.274624E+02   0.888731E-01  -0.133798E+03
   753   0.225132E+04   0.271936E+02   0.889999E-01  -0.133634E+03
   754   0.225936E+04   0.269237E+02   0.891273E-01  -0.133433E+03
   755   0.226735E+04   0.266530E+02   0.892553E-01  -0.133196E+03
   756   0.227529E+04   0.263816E+02   0.893838E-01  -0.132924E+03
   757   0.228319E+04   0.261097E+02   0.895128E-01  -0.132617E+03
   758   0.229104E+04   0.258373E+02   0.896423E-01  -0.132275E+03
   759   0.229884E+04   0.255646E+02   0.897723E-01  -0.131897E+03
   760   0.230657E+04   0.252918E+02   0.899028E-01  -0.131485E+03
   761   0.231425E+04   0.250189E+02   0.900337E-01  -0.131038E+03
   762   0.232186E+04   0.247461E+02   0.901650E-01  -0.130556E+03
   763   0.232940E+04   0.244735E+02   0.902966E-01  -0.130040E+03
   764   0.233687E+04   0.242011E+02   0.904287E-01  -0.129488E+03
   765   0.234425E+04   0.239292E+02   0.905610E-01  -0.128903E+03
   766   0.235155E+04   0.236578E+02   0.906937E-01  -0.128283E+03
   767   0.235876E+04   0.233869E+02   0.908266E-01  -0.127627E+03
   768   0.236588E+04   0.231169E+02   0.909598E-01  -0.126937E+03
   769   0.237289E+04   0.228478E+02   0.910933E-01  -0.126214E+03
   770   0.237981E+04   0.225797E+02   0.912269E-01  -0.125458E+03
   771   0.238661E+04   0.223127E+02   0.913607E-01  -0.124668E+03
   772   0.239330E+04   0.220471E+02   0.914947E-01  -0.123845E+03
   773   0.239989E+04   0.217830E+02   0.916287E-01  -0.122990E+03
   774   0.240635E+04   0.215204E+02   0.917629E-01  -0.122103E+03
   775   0.241268E+04   0.212596E+02   0.918971E-01  -0.121185E+03
   776   0.241891E+04   0.210006E+02   0.920314E-01  -0.120236E+03
   777   0.242501E+04   0.207435E+02   0.921656E-01  -0.119256E+03
   778   0.243098E+04   0.204885E+02   0.922998E-01  -0.118247E+03
   779   0.243684E+04   0.202356E+02   0.924340E-01  -0.117207E+03
   780   0.244257E+04   0.199850E+02   0.925681E-01  -0.116139E+03
   781   0.244817E+04   0.197368E+02   0.927021E-01  -0.115042E+03
   782   0.245365E+04   0.194910E+02   0.928359E-01  -0.113917E+03
   783   0.245899E+04   0.192478E+02   0.929695E-01  -0.112763E+03
   784   0.246419E+04   0.190074E+02   0.931030E-01  -0.111582E+03
   785   0.246925E+04   0.187696E+02   0.932362E-01  -0.110372E+03
   786   0.247415E+04   0.185347E+02   0.933691E-01  -0.109134E+03
