#    L    TT             EE             BB             TE             PP             TP             EP          
   666   0.179390E+04   0.370323E+02   0.000000E+00  -0.411451E+02   0.125557E-07   0.886302E-05  -0.120059E-05
   667   0.179242E+04   0.371667E+02   0.000000E+00  -0.429063E+02   0.125271E-07   0.891560E-05  -0.120340E-05
   668   0.179115E+04   0.372952E+02   0.000000E+00  -0.446726E+02   0.124985E-07   0.896788E-05  -0.120606E-05
   669   0.179007E+04   0.374179E+02   0.000000E+00  -0.464432E+02   0.124701E-07   0.901985E-05  -0.120858E-05
   670   0.178921E+04   0.375348E+02   0.000000E+00  -0.482174E+02   0.124418E-07   0.907150E-05  -0.121095E-05
   671   0.178854E+04   0.376458E+02   0.000000E+00  -0.499944E+02   0.124136E-07   0.912283E-05  -0.121318E-05
   672   0.178807E+04   0.377509E+02   0.000000E+00  -0.517736E+02   0.123855E-07   0.917382E-05  -0.121526E-05
   673   0.178780E+04   0.378499E+02   0.000000E+00  -0.535541E+02   0.123575E-07   0.922447E-05  -0.121719E-05
   674   0.178774E+04   0.379430E+02   0.000000E+00  -0.553352E+02   0.123296E-07   0.927477E-05  -0.121898E-05
   675   0.178788E+04   0.380300E+02   0.000000E+00  -0.571161E+02   0.123018E-07   0.932471E-05  -0.122063E-05
   676   0.178822E+04   0.381108E+02   0.000000E+00  -0.588960E+02   0.122741E-07   0.937428E-05  -0.122213E-05
   677   0.178877E+04   0.381856E+02   0.000000E+00  -0.606743E+02   0.122464E-07   0.942347E-05  -0.122350E-05
   678   0.178950E+04   0.382542E+02   0.000000E+00  -0.624500E+02   0.122189E-07   0.947228E-05  -0.122471E-05
   679   0.179045E+04   0.383165E+02   0.000000E+00  -0.642223E+02   0.121915E-07   0.952070E-05  -0.122579E-05
   680   0.179159E+04   0.383726E+02   0.000000E+00  -0.659906E+02   0.121642E-07   0.956872E-05  -0.122672E-05
   681   0.179293E+04   0.384222E+02   0.000000E+00  -0.677538E+02   0.121370E-07   0.961632E-05  -0.122752E-05
   682   0.179446E+04   0.384656E+02   0.000000E+00  -0.695113E+02   0.121099E-07   0.966351E-05  -0.122817E-05
   683   0.179620E+04   0.385025E+02   0.000000E+00  -0.712621E+02   0.120829E-07   0.971027E-05  -0.122868E-05
   684   0.179813E+04   0.385331E+02   0.000000E+00  -0.730058E+02   0.120560E-07   0.975660E-05  -0.122905E-05
   685   0.180025E+04   0.385573E+02   0.000000E+00  -0.747415E+02   0.120292E-07   0.980248E-05  -0.122928E-05
   686   0.180256E+04   0.385751E+02   0.000000E+00  -0.764682E+02   0.120025E-07   0.984791E-05  -0.122937E-05
   687   0.180506E+04   0.385867E+02   0.000000E+00  -0.781859E+02   0.119758E-07   0.989288E-05  -0.122932E-05
   688   0.180776E+04   0.385919E+02   0.000000E+00  -0.798940E+02   0.119493E-07   0.993738E-05  -0.122914E-05
   689   0.181065E+04   0.385908E+02   0.000000E+00  -0.815909E+02   0.119229E-07   0.998140E-05  -0.122881E-05
   690   0.181373E+04   0.385836E+02   0.000000E+00  -0.832759E+02   0.118965E-07   0.100249E-04  -0.122835E-05
   691   0.181699E+04   0.385701E+02   0.000000E+00  -0.849491E+02   0.118703E-07   0.100680E-04  -0.122775E-05
   692   0.182044E+04   0.385503E+02   0.000000E+00  -0.866096E+02   0.118441E-07   0.101105E-04  -0.122702E-05
   693   0.182408E+04   0.385243E+02   0.000000E+00  -0.882568E+02   0.118181E-07   0.101526E-04  -0.122615E-05
   694   0.182789E+04   0.384922E+02   0.000000E+00  -0.898891E+02   0.117921E-07   0.101941E-04  -0.122514E-05
   695   0.183189E+04   0.384538E+02   0.000000E+00  -0.915065E+02   0.117662E-07   0.102351E-04  -0.122399E-05
   696   0.183605E+04   0.384090E+02   0.000000E+00  -0.931076E+02   0.117404E-07   0.102755E-04  -0.122272E-05
   697   0.184040E+04   0.383582E+02   0.000000E+00  -0.946923E+02   0.117147E-07   0.103154E-04  -0.122130E-05
   698   0.184491E+04   0.383012E+02   0.000000E+00  -0.962592E+02   0.116891E-07   0.103548E-04  -0.121975E-05
   699   0.184960E+04   0.382380E+02   0.000000E+00  -0.978083E+02   0.116636E-07   0.103936E-04  -0.121807E-05
   700   0.185445E+04   0.381686E+02   0.000000E+00  -0.993388E+02   0.116382E-07   0.104318E-04  -0.121626E-05
   701   0.185947E+04   0.380932E+02   0.000000E+00  -0.100850E+03   0.116128E-07   0.104694E-04  -0.121431E-05
   702   0.186464E+04   0.380117E+02   0.000000E+00  -0.102341E+03   0.115876E-07   0.105065E-04  -0.121223E-05
   703   0.186998E+04   0.379243E+02   0.000000E+00  -0.103812E+03   0.115624E-07   0.105430E-04  -0.121002E-05
   704   0.187548E+04   0.378309E+02   0.000000E+00  -0.105261E+03   0.115373E-07   0.105789E-04  -0.120768E-05
   705   0.188112E+04   0.377315E+02   0.000000E+00  -0.106688E+03   0.115124E-07   0.106142E-04  -0.120520E-05
   706   0.188692E+04   0.376263E+02   0.000000E+00  -0.108092E+03   0.114874E-07   0.106489E-04  -0.120260E-05
   707   0.189287E+04   0.375154E+02   0.000000E+00  -0.109473E+03   0.114626E-07   0.106830E-04  -0.119988E-05
   708   0.189896E+04   0.373987E+02   0.000000E+00  -0.110832E+03   0.114379E-07   0.107166E-04  -0.119702E-05
   709   0.190519E+04   0.372763E+02   0.000000E+00  -0.112164E+03   0.114133E-07   0.107495E-04  -0.119404E-05
   710   0.191156E+04   0.371483E+02   0.000000E+00  -0.113473E+03   0.113887E-07   0.107819E-04  -0.119094E-05
   711   0.191806E+04   0.370147E+02   0.000000E+00  -0.114756E+03   0.113642E-07   0.108136E-04  -0.118771E-05
   712   0.192471E+04   0.368757E+02   0.000000E+00  -0.116012E+03   0.113398E-07   0.108447E-04  -0.118435E-05
   713   0.193147E+04   0.367311E+02   0.000000E+00  -0.117242E+03   0.113155E-07   0.108753E-04  -0.118088E-05
   714   0.193836E+04   0.365812E+02   0.000000E+00  -0.118444E+03   0.112913E-07   0.109052E-04  -0.117728E-05
   715   0.194538E+04   0.364259E+02   0.000000E+00  -0.119618E+03   0.112672E-07   0.109345E-04  -0.117356E-05
   716   0.195250E+04   0.362653E+02   0.000000E+00  -0.120765E+03   0.112431E-07   0.109632E-04  -0.116973E-05
   717   0.195974E+04   0.360995E+02   0.000000E+00  -0.121881E+03   0.112191E-07   0.109913E-04  -0.116577E-05
   718   0.196709E+04   0.359284E+02   0.000000E+00  -0.122968E+03   0.111952E-07   0.110188E-04  -0.116170E-05
   719   0.197455E+04   0.357522E+02   0.000000E+00  -0.124025E+03   0.111714E-07   0.110456E-04  -0.115751E-05
   720   0.198211E+04   0.355710E+02   0.000000E+00  -0.125052E+03   0.111477E-07   0.110719E-04  -0.115320E-05
   721   0.198976E+04   0.353850E+02   0.000000E+00  -0.126047E+03   0.111240E-07   0.110975E-04  -0.114878E-05
   722   0.199752E+04   0.351942E+02   0.000000E+00  -0.127012E+03   0.111005E-07   0.111224E-04  -0.114424E-05
   723   0.200537E+04   0.349987E+02   0.000000E+00  -0.127945E+03   0.110770E-07   0.111468E-04  -0.113959E-05
   724   0.201330E+04   0.347987E+02   0.000000E+00  -0.128846E+03   0.110536E-07   0.111705E-04  -0.113483E-05
   725   0.202133E+04   0.345943E+02   0.000000E+00  -0.129714E+03   0.110302E-07   0.111936E-04  -0.112996E-05
   726   0.202944E+04   0.343855E+02   0.000000E+00  -0.130551E+03   0.110070E-07   0.112161E-04  -0.112497E-05
   727   0.203763E+04   0.341724E+02   0.000000E+00  -0.131354E+03   0.109838E-07   0.112379E-04  -0.111988E-05
   728   0.204590E+04   0.339551E+02   0.000000E+00  -0.132125E+03   0.109607E-07   0.112590E-04  -0.111468E-05
   729   0.205424E+04   0.337338E+02   0.000000E+00  -0.132860E+03   0.109377E-07   0.112796E-04  -0.110937E-05
   730   0.206264E+04   0.335084E+02   0.000000E+00  -0.133562E+03   0.109147E-07   0.112995E-04  -0.110395E-05
   731   0.207112E+04   0.332792E+02   0.000000E+00  -0.134230E+03   0.108919E-07   0.113187E-04  -0.109842E-05
   732   0.207964E+04   0.330461E+02   0.000000E+00  -0.134862E+03   0.108691E-07   0.113373E-04  -0.109279E-05
   733   0.208823E+04   0.328093E+02   0.000000E+00  -0.135460E+03   0.108464E-07   0.113552E-04  -0.108706E-05
   734   0.209687E+04   0.325688E+02   0.000000E+00  -0.136021E+03   0.108237E-07   0.113725E-04  -0.108122E-05
   735   0.210554E+04   0.323250E+02   0.000000E+00  -0.136547E+03   0.108012E-07   0.113892E-04  -0.107528E-05
   736   0.211427E+04   0.320777E+02   0.000000E+00  -0.137036E+03   0.107787E-07   0.114051E-04  -0.106924E-05
   737   0.212303E+04   0.318272E+02   0.000000E+00  -0.137490E+03   0.107563E-07   0.114204E-04  -0.106310E-05
   738   0.213182E+04   0.315735E+02   0.000000E+00  -0.137907E+03   0.107339E-07   0.114351E-04  -0.105685E-05
   739   0.214064E+04   0.313167E+02   0.000000E+00  -0.138286E+03   0.107117E-07   0.114491E-04  -0.105051E-05
   740   0.214949E+04   0.310571E+02   0.000000E+00  -0.138628E+03   0.106895E-07   0.114624E-04  -0.104407E-05
   741   0.215835E+04   0.307947E+02   0.000000E+00  -0.138933E+03   0.106673E-07   0.114750E-04  -0.103754E-05
   742   0.216723E+04   0.305296E+02   0.000000E+00  -0.139202E+03   0.106453E-07   0.114870E-04  -0.103090E-05
   743   0.217612E+04   0.302620E+02   0.000000E+00  -0.139432E+03   0.106233E-07   0.114983E-04  -0.102417E-05
   744   0.218501E+04   0.299921E+02   0.000000E+00  -0.139625E+03   0.106014E-07   0.115089E-04  -0.101735E-05
   745   0.219390E+04   0.297199E+02   0.000000E+00  -0.139779E+03   0.105796E-07   0.115189E-04  -0.101043E-05
   746   0.220279E+04   0.294455E+02   0.000000E+00  -0.139897E+03   0.105578E-07   0.115281E-04  -0.100342E-05
   747   0.221166E+04   0.291692E+02   0.000000E+00  -0.139975E+03   0.105361E-07   0.115367E-04  -0.996317E-06
   748   0.222053E+04   0.288909E+02   0.000000E+00  -0.140016E+03   0.105145E-07   0.115446E-04  -0.989124E-06
   749   0.222938E+04   0.286108E+02   0.000000E+00  -0.140019E+03   0.104930E-07   0.115518E-04  -0.981840E-06
   750   0.223820E+04   0.283291E+02   0.000000E+00  -0.139985E+03   0.104715E-07   0.115583E-04  -0.974467E-06
   751   0.224700E+04   0.280458E+02   0.000000E+00  -0.139911E+03   0.104501E-07   0.115642E-04  -0.967006E-06
   752   0.225576E+04   0.277612E+02   0.000000E+00  -0.139799E+03   0.104287E-07   0.115693E-04  -0.959458E-06
   753   0.226449E+04   0.274751E+02   0.000000E+00  -0.139650E+03   0.104074E-07   0.115738E-04  -0.951825E-06
   754   0.227318E+04   0.271879E+02   0.000000E+00  -0.139462E+03   0.103862E-07   0.115775E-04  -0.944109E-06
   755   0.228183E+04   0.268998E+02   0.000000E+00  -0.139236E+03   0.103651E-07   0.115806E-04  -0.936311E-06
   756   0.229042E+04   0.266107E+02   0.000000E+00  -0.138972E+03   0.103440E-07   0.115830E-04  -0.928432E-06
   757   0.229898E+04   0.263210E+02   0.000000E+00  -0.138671E+03   0.103230E-07   0.115847E-04  -0.920475E-06
   758   0.230749E+04   0.260306E+02   0.000000E+00  -0.138333E+03   0.103021E-07   0.115858E-04  -0.912440E-06
   759   0.231594E+04   0.257398E+02   0.000000E+00  -0.137957E+03   0.102812E-07   0.115862E-04  -0.904330E-06
   760   0.232434E+04   0.254487E+02   0.000000E+00  -0.137544E+03   0.102604E-07   0.115859E-04  -0.896147E-06
   761   0.233268E+04   0.251575E+02   0.000000E+00  -0.137094E+03   0.102397E-07   0.115850E-04  -0.887891E-06
   762   0.234095E+04   0.248662E+02   0.000000E+00  -0.136607E+03   0.102190E-07   0.115834E-04  -0.879564E-06
   763   0.234915E+04   0.245750E+02   0.000000E+00  -0.136083E+03   0.101984E-07   0.115812E-04  -0.871169E-06
   764   0.235727E+04   0.242839E+02   0.000000E+00  -0.135521E+03   0.101778E-07   0.115783E-04  -0.862706E-06
   765   0.236531E+04   0.239932E+02   0.000000E+00  -0.134924E+03   0.101574E-07   0.115747E-04  -0.854177E-06
   766   0.237327E+04   0.237030E+02   0.000000E+00  -0.134288E+03   0.101369E-07   0.115705E-04  -0.845584E-06
   767   0.238113E+04   0.234132E+02   0.000000E+00  -0.133616E+03   0.101166E-07   0.115657E-04  -0.836929E-06
   768   0.238890E+04   0.231241E+02   0.000000E+00  -0.132907E+03   0.100963E-07   0.115602E-04  -0.828213E-06
   769   0.239656E+04   0.228359E+02   0.000000E+00  -0.132162E+03   0.100761E-07   0.115541E-04  -0.819437E-06
   770   0.240412E+04   0.225487E+02   0.000000E+00  -0.131381E+03   0.100559E-07   0.115474E-04  -0.810603E-06
   771   0.241158E+04   0.222626E+02   0.000000E+00  -0.130564E+03   0.100358E-07   0.115400E-04  -0.801714E-06
   772   0.241891E+04   0.219778E+02   0.000000E+00  -0.129712E+03   0.100158E-07   0.115320E-04  -0.792770E-06
   773   0.242613E+04   0.216945E+02   0.000000E+00  -0.128826E+03   0.999583E-08   0.115234E-04  -0.783773E-06
   774   0.243323E+04   0.214127E+02   0.000000E+00  -0.127906E+03   0.997592E-08   0.115142E-04  -0.774725E-06
   775   0.244019E+04   0.211326E+02   0.000000E+00  -0.126951E+03   0.995607E-08   0.115043E-04  -0.765627E-06
   776   0.244704E+04   0.208544E+02   0.000000E+00  -0.125964E+03   0.993629E-08   0.114939E-04  -0.756481E-06
   777   0.245377E+04   0.205781E+02   0.000000E+00  -0.124943E+03   0.991657E-08   0.114828E-04  -0.747289E-06
   778   0.246036E+04   0.203038E+02   0.000000E+00  -0.123890E+03   0.989690E-08   0.114711E-04  -0.738052E-06
   779   0.246684E+04   0.200318E+02   0.000000E+00  -0.122805E+03   0.987730E-08   0.114588E-04  -0.728772E-06
   780   0.247317E+04   0.197621E+02   0.000000E+00  -0.121689E+03   0.985776E-08   0.114459E-04  -0.719450E-06
   781   0.247938E+04   0.194948E+02   0.000000E+00  -0.120542E+03   0.983828E-08   0.114324E-04  -0.710088E-06
   782   0.248545E+04   0.192300E+02   0.000000E+00  -0.119364E+03   0.981886E-08   0.114183E-04  -0.700688E-06
   783   0.249139E+04   0.189679E+02   0.000000E+00  -0.118155E+03   0.979950E-08   0.114037E-04  -0.691251E-06
   784   0.249717E+04   0.187085E+02   0.000000E+00  -0.116917E+03   0.978020E-08   0.113884E-04  -0.681779E-06
   785   0.250281E+04   0.184520E+02   0.000000E+00  -0.115648E+03   0.976095E-08   0.113726E-04  -0.672273E-06
   786   0.250828E+04   0.181984E+02   0.000000E+00  -0.114349E+03   0.974177E-08   0.113561E-04  -0.662736E-06
   787   0.251360E+04   0.179479E+02   0.000000E+00  -0.113020E+03   0.972264E-08   0.113391E-04  -0.653168E-06
   788   0.251875E+04   0.177005E+02   0.000000E+00  -0.111661E+03   0.970357E-08   0.113215E-04  -0.643572E-06
   789   0.252373E+04   0.174565E+02   0.000000E+00  -0.110274E+03   0.968456E-08   0.113034E-04  -0.633948E-06
   790   0.252854E+04   0.172159E+02   0.000000E+00  -0.108858E+03   0.966561E-08   0.112847E-04  -0.624299E-06
   791   0.253317E+04   0.169790E+02   0.000000E+00  -0.107416E+03   0.964671E-08   0.112654E-04  -0.614626E-06
   792   0.253764E+04   0.167459E+02   0.000000E+00  -0.105947E+03   0.962788E-08   0.112455E-04  -0.604931E-06
   793   0.254192E+04   0.165166E+02   0.000000E+00  -0.104453E+03   0.960909E-08   0.112251E-04  -0.595215E-06
   794   0.254602E+04   0.162914E+02   0.000000E+00  -0.102934E+03   0.959037E-08   0.112041E-04  -0.585480E-06
   795   0.254994E+04   0.160705E+02   0.000000E+00  -0.101392E+03   0.957170E-08   0.111826E-04  -0.575728E-06
   796   0.255368E+04   0.158537E+02   0.000000E+00  -0.998269E+02   0.955309E-08   0.111605E-04  -0.565960E-06
   797   0.255724E+04   0.156413E+02   0.000000E+00  -0.982390E+02   0.953453E-08   0.111379E-04  -0.556178E-06
   798   0.256062E+04   0.154332E+02   0.000000E+00  -0.966289E+02   0.951603E-08   0.111147E-04  -0.546383E-06
   799   0.256381E+04   0.152296E+02   0.000000E+00  -0.949972E+02   0.949758E-08   0.110910E-04  -0.536577E-06
   800   0.256682E+04   0.150306E+02   0.000000E+00  -0.933432E+02   0.947919E-08   0.110668E-04  -0.526762E-06
   801   0.256965E+04   0.148361E+02   0.000000E+00  -0.916691E+02   0.946085E-08   0.110420E-04  -0.516939E-06
   802   0.257229E+04   0.146460E+02   0.000000E+00  -0.899742E+02   0.944256E-08   0.110167E-04  -0.507109E-06
   803   0.257474E+04   0.144609E+02   0.000000E+00  -0.882593E+02   0.942433E-08   0.109908E-04  -0.497272E-06
   804   0.257701E+04   0.142805E+02   0.000000E+00  -0.865257E+02   0.940615E-08   0.109645E-04  -0.487429E-06
   805   0.257907E+04   0.141051E+02   0.000000E+00  -0.847728E+02   0.938803E-08   0.109376E-04  -0.477580E-06
   806   0.258093E+04   0.139348E+02   0.000000E+00  -0.830029E+02   0.936996E-08   0.109103E-04  -0.467726E-06
   807   0.258258E+04   0.137696E+02   0.000000E+00  -0.812143E+02   0.935194E-08   0.108824E-04  -0.457868E-06
   808   0.258402E+04   0.136099E+02   0.000000E+00  -0.794101E+02   0.933398E-08   0.108541E-04  -0.448005E-06
   809   0.258524E+04   0.134555E+02   0.000000E+00  -0.775896E+02   0.931606E-08   0.108253E-04  -0.438139E-06
   810   0.258625E+04   0.133067E+02   0.000000E+00  -0.757534E+02   0.929820E-08   0.107960E-04  -0.428270E-06
   811   0.258704E+04   0.131634E+02   0.000000E+00  -0.739033E+02   0.928040E-08   0.107662E-04  -0.418398E-06
   812   0.258763E+04   0.130256E+02   0.000000E+00  -0.720398E+02   0.926264E-08   0.107360E-04  -0.408524E-06
   813   0.258802E+04   0.128934E+02   0.000000E+00  -0.701640E+02   0.924494E-08   0.107053E-04  -0.398649E-06
   814   0.258820E+04   0.127670E+02   0.000000E+00  -0.682768E+02   0.922729E-08   0.106741E-04  -0.388772E-06
   815   0.258819E+04   0.126461E+02   0.000000E+00  -0.663790E+02   0.920969E-08   0.106425E-04  -0.378896E-06
   816   0.258798E+04   0.125310E+02   0.000000E+00  -0.644715E+02   0.919214E-08   0.106105E-04  -0.369019E-06
   817   0.258758E+04   0.124218E+02   0.000000E+00  -0.625549E+02   0.917464E-08   0.105781E-04  -0.359143E-06
   818   0.258697E+04   0.123184E+02   0.000000E+00  -0.606294E+02   0.915719E-08   0.105452E-04  -0.349268E-06
   819   0.258616E+04   0.122208E+02   0.000000E+00  -0.586953E+02   0.913979E-08   0.105119E-04  -0.339394E-06
   820   0.258513E+04   0.121294E+02   0.000000E+00  -0.567533E+02   0.912244E-08   0.104782E-04  -0.329523E-06
   821   0.258387E+04   0.120440E+02   0.000000E+00  -0.548036E+02   0.910515E-08   0.104441E-04  -0.319654E-06
   822   0.258240E+04   0.119647E+02   0.000000E+00  -0.528465E+02   0.908790E-08   0.104096E-04  -0.309789E-06
   823   0.258069E+04   0.118916E+02   0.000000E+00  -0.508826E+02   0.907070E-08   0.103747E-04  -0.299927E-06
   824   0.257876E+04   0.118248E+02   0.000000E+00  -0.489129E+02   0.905355E-08   0.103394E-04  -0.290069E-06
   825   0.257662E+04   0.117642E+02   0.000000E+00  -0.469385E+02   0.903645E-08   0.103037E-04  -0.280216E-06
   826   0.257426E+04   0.117099E+02   0.000000E+00  -0.449608E+02   0.901940E-08   0.102677E-04  -0.270369E-06
   827   0.257169E+04   0.116618E+02   0.000000E+00  -0.429808E+02   0.900240E-08   0.102313E-04  -0.260527E-06
   828   0.256891E+04   0.116201E+02   0.000000E+00  -0.409996E+02   0.898545E-08   0.101945E-04  -0.250691E-06
   829   0.256594E+04   0.115846E+02   0.000000E+00  -0.390185E+02   0.896855E-08   0.101574E-04  -0.240863E-06
   830   0.256277E+04   0.115556E+02   0.000000E+00  -0.370385E+02   0.895169E-08   0.101199E-04  -0.231041E-06
   831   0.255942E+04   0.115329E+02   0.000000E+00  -0.350600E+02   0.893488E-08   0.100821E-04  -0.221228E-06
   832   0.255586E+04   0.115165E+02   0.000000E+00  -0.330834E+02   0.891812E-08   0.100440E-04  -0.211422E-06
   833   0.255209E+04   0.115067E+02   0.000000E+00  -0.311092E+02   0.890141E-08   0.100055E-04  -0.201626E-06
   834   0.254813E+04   0.115032E+02   0.000000E+00  -0.291375E+02   0.888474E-08   0.996673E-05  -0.191839E-06
   835   0.254394E+04   0.115063E+02   0.000000E+00  -0.271688E+02   0.886812E-08   0.992763E-05  -0.182062E-06
